Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010
Slovak Republic;SVK;GDP per capita (current US$);NY.GDP.PCAP.CD;;;;;;;;;;;;;;;;;;;;;;;1199.333581;1195.652093;1114.045699;1122.134408;1504.537725;1805.36448;1909.301134;1844.361336;2217.772635;2483.280227;2689.412343;3032.278765;3685.084914;4708.263024;5077.313112;5022.824323;5431.301173;5550.935273;5330.401622;5636.63909;6439.476749;8520.588303;10417.81173;11384.52946;12798.52727;15583.39903;18133.41206;16125.80608;16061.25062
Slovenia;SVN;GDP per capita (current US$);NY.GDP.PCAP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8699.165586;6331.360957;6271.930421;6443.481385;7232.895382;10523.04764;10622.75649;10282.32149;10969.11405;11236.30533;10044.98129;10290.62599;11602.98515;14607.44293;16944.29211;17854.63533;19405.93327;23441.00062;27015.08238;24051.03607;22850.66651
Solomon Islands;SLB;GDP per capita (current US$);NY.GDP.PCAP.CD;;;;;;;;173.216525;187.1834277;184.6468381;;301.4258271;235.6484894;308.910437;455.1046646;387.1807994;415.9634985;450.1161653;518.2523432;682.470225;735.9929902;790.4046742;769.5540702;712.7240272;969.0947694;864.0375403;761.2949791;837.9177612;1061.127283;1103.898718;977.3461665;1006.232008;1156.471785;1219.501532;1340.905884;1457.150023;1542.633264;1508.374265;1217.807447;1212.72975;1064.514687;952.9607289;790.6908561;748.8259244;820.9544679;881.0248492;945.6220391;1180.725455;1265.719477;1147.243672;1261.038751
Somalia;SOM;GDP per capita (current US$);NY.GDP.PCAP.CD;64.01035963;66.44398289;68.94592899;71.522383;74.16268203;76.86133199;79.07319606;81.18162964;83.29025932;85.08920336;87.78944758;90.79323752;113.4986565;136.1107787;121.1048389;172.6214725;178.5603089;98.86793705;100.8255905;96.88917508;93.78980758;105.9627193;117.1923643;112.5413947;122.7953127;137.7173787;145.9930832;157.1272523;159.6248473;166.2645517;138.9619113;;;;;;;;;;;;;;;;;;;;
South Africa;ZAF;GDP per capita (current US$);NY.GDP.PCAP.CD;422.0640241;430.1228534;446.7230092;483.1429925;517.9273052;553.2035462;589.5854477;643.7847446;681.7351183;750.9492377;808.3585015;874.4534314;892.593264;1202.199871;1477.023279;1494.158423;1403.952383;1526.807721;1719.89577;2076.284092;2926.828223;3073.12242;2764.289433;2893.725145;2792.007909;2142.151823;2475.044545;3158.590603;3398.641375;3621.522918;3182.213788;3345.809343;3557.111165;3479.923697;3546.669386;3862.809024;3593.27788;3636.170692;3205.168813;3102.813818;3019.946548;2638.157875;2439.991111;3647.703625;4695.039379;5234.583145;5468.298059;5930.071526;5641.764141;5733.040979;7275.343964
South Sudan;SSD;GDP per capita (current US$);NY.GDP.PCAP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Spain;ESP;GDP per capita (current US$);NY.GDP.PCAP.CD;396.3922533;450.0532892;520.2061314;609.4873841;675.2416391;774.7616093;889.659872;968.3067818;950.5457406;1077.6787;1178.302779;1323.920166;1666.693112;2193.465975;2687.215952;3137.886665;3201.819829;3536.194498;4239.851225;5615.134463;6045.136464;5217.536274;5015.465471;4354.134743;4366.060428;4570.408987;6335.019218;8015.910509;9439.677615;10387.5809;13414.56805;14391.6156;15680.04071;13009.10097;13109.7362;15150.95676;15766.41105;14466.97269;15126.43465;15475.52853;14421.94074;14958.27846;16610.53812;21037.43749;24461.43845;26041.88488;27988.83417;32129.56884;34988.193;31891.38611;30541.60646
Sri Lanka;LKA;GDP per capita (current US$);NY.GDP.PCAP.CD;141.6739073;141.9082057;139.1738797;115.8258894;120.5812943;151.4299259;152.6052358;158.3033091;149.8651737;159.9393928;182.918906;184.9229891;195.4992523;216.0313782;263.6286689;274.5199516;255.3064394;286.5149189;187.4076083;226.7622358;266.8357094;288.2815584;306.7905188;327.8085732;378.0474967;368.8025361;389.631043;400.8519973;412.9354449;408.0622158;463.3171214;513.0497253;546.9278304;576.7542394;647.749341;714.758989;757.7582743;818.9559564;853.3166819;841.2815408;871.2049679;832.1739688;893.8297308;974.8016899;1053.640466;1229.973379;1408.997703;1595.8344;1988.651432;2035.30296;2375.449302
St. Kitts and Nevis;KNA;GDP per capita (current US$);NY.GDP.PCAP.CD;242.4830507;247.0401502;250.4958136;258.6979195;272.9646038;279.1361895;301.9732196;355.1405046;314.7700961;347.3172882;363.0289532;440.0167359;516.7758674;548.6625506;719.5172767;765.2305992;695.0485493;683.3776519;782.1212852;913.0817238;1081.081062;1263.811275;1328.940742;1334.944192;1603.852611;1824.646735;2209.925277;2548.092654;2993.583529;3397.295749;3788.229973;3937.187667;4372.128007;4793.131297;5383.981352;5627.822846;6008.210208;6752.329629;7159.83967;7217.433249;8599.153705;8931.654424;9286.349974;9286.392913;9736.638102;10394.14191;11834.10355;12832.98987;13739.16835;13003.11171;12436.57493
St. Lucia;LCA;GDP per capita (current US$);NY.GDP.PCAP.CD;;;;;;;;;;;;;;;;;;;;906.6121176;1155.106601;1296.801037;1202.586938;1275.835681;1603.652444;1515.758568;1781.987165;1886.265999;2101.056632;2356.362372;2961.913301;3172.576153;3485.182537;3516.808338;3627.235901;3856.041334;3851.235264;4038.399427;4327.219084;4505.490427;4622.292986;4326.446289;4370.618134;4713.055212;5118.720403;5346.35025;5902.344849;6312.680092;6628.417248;6423.446185;6883.959885
St. Martin (French part);MAF;GDP per capita (current US$);NY.GDP.PCAP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
St. Vincent and the Grenadines;VCT;GDP per capita (current US$);NY.GDP.PCAP.CD;161.4200947;170.431983;174.5642013;162.8702327;173.4719103;175.733025;185.3488774;180.4753582;173.2056013;185.9774146;203.9462776;219.2755001;298.3408306;322.6001609;348.1980599;347.7016592;339.4351213;374.3126942;472.6645621;547.6357021;600.3723877;738.2841672;836.6196371;913.8069551;998.3697368;1081.219512;1217.37456;1345.028976;1545.804509;1656.726968;1844.664947;1971.997429;2160.156358;2209.827433;2250.511682;2465.435146;2605.470682;2714.142242;2945.608927;3076.571219;3683.782769;3991.38725;4277.77725;4452.046451;4813.152385;5070.402698;5610.093155;6278.121354;6434.245133;6398.227748;6446.145778
Sudan;SDN;GDP per capita (current US$);NY.GDP.PCAP.CD;97.40239798;103.2907246;109.5662983;108.8476711;109.1940667;111.1184363;111.2884141;117.6158109;119.7573673;128.5334171;142.2386095;149.9009005;157.9953037;190.0218945;237.1111964;280.0730765;338.5012145;409.1814848;429.1263587;432.480776;379.5138508;459.6507681;431.2292834;381.666687;438.9964969;529.2218313;660.9189028;834.0675291;613.1222779;591.122036;468.3539275;418.971541;252.3482568;310.4631637;435.650976;458.8564535;291.5801989;368.1001532;345.6359231;320.1218832;361.7128258;381.7564343;418.125424;485.2247923;578.2040753;713.0036799;924.4186871;1152.564889;1401.227715;1286.147297;1424.638758
Suriname;SUR;GDP per capita (current US$);NY.GDP.PCAP.CD;343.2075442;349.8686273;358.1537994;370.6414066;396.4299761;442.6362943;531.1293932;598.9604609;648.9929196;673.2620375;704.0157965;768.6818683;864.7326741;924.936146;1126.047887;1429.390123;1558.636171;1977.296001;2265.115303;2405.232442;2435.124093;2715.964964;2786.149298;2677.328878;2600.001369;2601.505412;2620.17822;2837.067002;3304.653935;1377.062603;980.7934869;1061.039423;966.0290359;1025.300724;1406.528636;1591.139888;1946.130973;2075.215938;2080.929407;1923.126875;1911.046315;1612.622636;2246.053526;2611.030145;3009.347962;3592.626174;4223.466054;4743.190308;5951.807672;6254.298976;
Swaziland;SWZ;GDP per capita (current US$);NY.GDP.PCAP.CD;100.4547559;120.3661707;125.6082226;144.7683323;169.894098;179.4893056;191.581759;181.7353179;189.0302987;243.1269612;251.5794382;297.5622544;310.7371119;456.0630045;527.033414;557.6199804;511.1366782;552.7248114;600.1691108;703.8719309;899.2272381;926.3505075;843.9865087;844.6759504;745.6471319;520.6681356;615.5635478;761.38354;868.167015;837.6381263;1292.063128;1305.088144;1415.779444;1466.793897;1503.77062;1763.162931;1639.000912;1706.526817;1518.600015;1464.345537;1400.238178;1200.448953;1084.350809;1649.525465;2082.666136;2284.332453;2388.74458;2603.471644;2466.111006;2512.97826;3073.435858
Sweden;SWE;GDP per capita (current US$);NY.GDP.PCAP.CD;1983.106544;2147.229311;2315.846527;2492.545346;2758.943466;3007.597978;3240.611037;3490.550337;3683.313694;3972.002749;4401.864797;4770.686656;5601.985726;6785.375784;7518.035482;9402.664359;10101.6329;10640.07527;11729.3156;13826.70451;15892.23801;14487.09688;12765.51119;11726.47471;12181.28885;12732.93903;16811.88877;20420.92652;22970.2962;24059.69441;28556.40138;29912.13841;30806.42799;23173.19276;24775.51871;28726.06995;31262.7116;28609.49309;28776.43011;29220.03532;27879.14713;25563.24476;28122.0034;35139.95133;40268.00384;41065.82415;43948.61977;50558.39553;52730.77539;43471.68066;48935.66504
Switzerland;CHE;GDP per capita (current US$);NY.GDP.PCAP.CD;1787.360348;1971.316323;2131.391652;2294.182847;2501.29319;2620.475547;2784.733548;2960.722586;3121.889031;3344.783603;;;;;;;;;;;17384.49868;15833.92033;16134.74761;16007.25429;15229.49624;15374.85694;21924.59341;27285.27809;29410.28891;28062.60725;35490.56574;35441.44151;36506.4999;35181.58234;38636.12946;44871.45034;43080.51543;37328.45125;38344.92761;37564.64438;34787.16631;35269.22807;38247.42142;44289.63937;49121.94816;50083.36638;52276.47703;57490.38608;65799.79728;63568.24468;67463.71114
Syrian Arab Republic;SYR;GDP per capita (current US$);NY.GDP.PCAP.CD;187.8120979;200.3964449;227.9249861;238.4589963;257.4660256;273.699887;241.3591109;274.7362339;294.7626476;364.7411924;336.1146351;393.060685;448.7693006;459.2177933;707.0546224;904.6985177;978.6384832;954.8407128;1113.658;1153.283908;1466.609551;1683.158463;1707.104052;1779.088155;1710.796093;1550.929119;1217.130689;1007.896851;910.6723583;823.4306038;998.7429755;1022.982358;1014.555366;1019.135863;732.9831406;804.2200295;949.7699561;976.358437;1000.034351;1019.331291;1208.734642;1282.280685;1272.319355;1248.028296;1393.347045;1561.284086;1767.295044;2099.45885;2677.590078;2691.597659;2892.755209
Tajikistan;TJK;GDP per capita (current US$);NY.GDP.PCAP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;495.8174056;467.9176955;345.9393687;293.6370861;236.4917634;213.2358369;178.1285952;155.0571994;219.0108866;178.0012555;139.4098818;173.4069666;194.2651765;245.2569407;324.8489639;358.3191667;433.7769833;563.1825341;771.3369144;733.8741166;819.9896228
Tanzania;TZA;GDP per capita (current US$);NY.GDP.PCAP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;219.4035196;184.3501206;172.2152581;193.8824445;173.9815669;155.6519211;159.6679812;180.4831455;216.9382043;249.9428007;296.4080148;299.9925893;307.1835551;305.1495865;309.3273959;324.8178112;347.7903425;373.0731247;367.6361323;419.531972;501.8608241;502.8518237;527.0378467
Thailand;THA;GDP per capita (current US$);NY.GDP.PCAP.CD;101.0810058;107.7829834;114.0338265;118.3537991;126.1094215;138.0484108;161.0914244;166.9466777;174.7454312;186.7757311;191.9670112;194.0561617;209.1015767;269.4868624;331.6361148;351.0174992;390.8850706;444.6415078;527.6815382;588.7353721;681.3756029;719.0637786;740.3461636;794.8187141;814.0357815;743.3920354;807.9671315;929.4972003;1113.719859;1283.659622;1495.35854;1702.168217;1914.141538;2130.700241;2440.658649;2816.73286;3019.471119;2476.319684;1814.125204;1964.948181;1943.237928;1808.113178;1962.734621;2182.032654;2442.307829;2644.015396;3078.181539;3642.919436;3992.762173;3835.248184;4608.101417
Timor-Leste;TLS;GDP per capita (current US$);NY.GDP.PCAP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;380.9230095;325.2701983;319.8967683;319.7598258;317.5486436;328.5102431;314.6750977;374.7916855;461.1431529;543.6922157;623.4685664
Togo;TGO;GDP per capita (current US$);NY.GDP.PCAP.CD;76.78935634;79.32735304;82.26646749;88.14748722;100.4174576;109.4063505;121.9894076;125.2882045;125.6313801;132.7561854;120.5286212;131.4825727;150.7537188;178.5560183;240.84231;259.4085084;254.8428426;313.4574621;325.3404485;343.6655739;426.0715196;349.7998745;288.6611508;259.6358425;235.0346869;241.1534134;324.7555212;370.3667905;396.6822191;378.5406049;444.2581522;427.5348157;442.8839408;316.4862069;246.7187994;320.4947419;348.1594543;344.6376463;352.7310531;338.8896148;277.2732424;269.5885012;292.248312;340.2052671;389.7320757;391.1126819;398.3447122;446.4082568;547.5977668;534.8507903;523.1430943
Tonga;TON;GDP per capita (current US$);NY.GDP.PCAP.CD;;;;;;;;;;;;;;;;367.9608786;336.5350825;378.1080607;455.0153433;483.9747975;572.6951626;666.0960514;662.604604;649.1048351;684.7387752;639.3028114;724.4166139;865.1912604;1126.574005;1120.150572;1193.524136;1387.137521;1436.362108;1449.533545;2025.017432;2111.910642;2282.668407;2197.337414;1945.908848;1998.024259;1926.004579;1680.962567;1825.740013;2081.87042;2378.665671;2572.805343;2903.459122;2983.447176;3381.711841;3010.60184;3347.463929
Trinidad and Tobago;TTO;GDP per capita (current US$);NY.GDP.PCAP.CD;636.7889401;683.1392195;714.3623025;775.0571188;805.841766;823.9792369;797.6501271;825.6005808;807.8448648;816.1119263;849.3186477;917.237037;1099.279105;1318.878138;2042.716971;2421.798882;2452.828551;3042.24561;3406.975228;4337.237742;5783.597421;6243.161297;7149.950876;6853.873937;6704.510423;6289.570749;4045.833545;4017.751861;3743.520321;3578.843601;4169.556107;4380.557793;4483.974794;3686.621913;3948.288892;4224.69676;4539.175875;4498.574102;4716.504665;5291.110056;6311.106551;6804.26501;6921.050723;8602.910669;9830.990397;12150.26204;13912.42843;16398.09249;20384.76418;14748.17567;15359.2693
Tunisia;TUN;GDP per capita (current US$);NY.GDP.PCAP.CD;;202.4971449;202.267513;231.4221779;226.4189197;214.0491618;220.0096033;224.6496046;246.2263048;256.3805634;280.7173972;323.560441;422.6356083;506.7609949;645.4371608;771.5083414;785.07028;867.6036587;986.59985;1156.573028;1369.526112;1285.778229;1208.697161;1209.323879;1172.100008;1158.370193;1203.554986;1261.815621;1284.904863;1269.286378;1507.231456;1571.828353;1825.379132;1687.451994;1773.313;2012.936266;2154.986939;2251.368468;2336.083943;2426.388363;2245.335059;2281.05688;2365.758861;2790.004368;3139.529118;3218.961081;3394.310288;3807.677165;4345.070503;4168.936754;4198.542583
Turkey;TUR;GDP per capita (current US$);NY.GDP.PCAP.CD;496.9757382;277.4755128;300.9774697;340.8147335;359.1455393;375.2032963;433.6837367;470.8631224;514.9763813;560.8185592;481.8086535;448.5109916;551.3845408;679.0146469;919.1731603;1127.517533;1267.843799;1420.185688;1543.541383;2072.54051;1559.663364;1574.119378;1397.166433;1304.374015;1240.468718;1361.041535;1502.732552;1697.648018;1737.861946;2013.942359;2783.586645;2742.769568;2840.368021;3167.52691;2256.731126;2879.248308;3033.593361;3123.142513;4361.442138;3983.746202;4189.478062;3036.72709;3553.066261;4567.499135;5832.689345;7087.720249;7687.125651;9246.030405;10297.50544;8553.741453;10094.03441
Turkmenistan;TKM;GDP per capita (current US$);NY.GDP.PCAP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;698.1385592;859.0408868;854.1928716;881.1523546;847.54172;824.4621526;796.4158445;625.347602;592.6987853;557.510449;565.0576697;592.8360328;550.7870249;645.2771015;776.5764956;969.9866913;1286.04857;1455.968598;1706.956726;2140.342696;2606.415787;3918.25367;3745.332286;3966.823004
Turks and Caicos Islands;TCA;GDP per capita (current US$);NY.GDP.PCAP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tuvalu;TUV;GDP per capita (current US$);NY.GDP.PCAP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980.0892132;1034.171568;1070.26164;1052.80115;1184.939436;1194.938761;1331.523353;1366.002794;1366.765849;1460.070362;1479.991556;1442.341752;1567.24394;1942.460365;2277.802817;2288.718687;2410.745312;2884.382958;3027.598232;2663.537111;3190.27212
Uganda;UGA;GDP per capita (current US$);NY.GDP.PCAP.CD;62.33530311;63.03385158;62.03189571;68.94904053;76.06149352;110.3647979;111.6149699;112.7824119;116.9980025;127.6055541;133.3436287;145.6491633;148.9164695;165.2821025;198.2050977;216.5298805;218.0951903;253.9818498;203.0923153;174.1265182;98.29388118;102.4828546;161.9227695;161.5668771;252.5759506;237.7993603;255.9574845;394.5293211;394.9027734;308.7751284;243.1903016;181.369557;150.902996;164.6275744;197.6103189;276.309254;281.4892509;283.3829448;288.9491075;255.4478794;255.7806112;233.7680672;239.5312233;237.8494485;288.5135105;324.9013541;339.7045942;392.7508471;460.7884629;488.2459246;508.9282602
Ukraine;UKR;GDP per capita (current US$);NY.GDP.PCAP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;1249.443278;1449.962499;1597.492984;1569.730041;1489.679692;1417.869939;1258.136326;1012.105183;935.9680987;872.7091858;991.2301007;835.2602968;635.766242;635.7089682;780.7380311;879.4750486;1048.522488;1367.352433;1828.717626;2303.018831;3068.608998;3891.037823;2545.480341;3006.915296
United Arab Emirates;ARE;GDP per capita (current US$);NY.GDP.PCAP.CD;;;;;;;;;;;;;;;;27589.84637;30770.86894;34320.85553;28701.66912;33669.46166;42902.52529;45170.79941;40284.51423;35170.57085;32687.74614;30099.07353;23756.92689;23988.22554;22513.89702;24259.43106;28032.87975;26993.31954;26929.79816;26217.21512;26558.72149;27993.43188;29737.97068;30187.89496;27463.04512;29148.90158;34395.14913;32803.17883;33740.90033;36562.14662;40410.79204;44384.74644;47634.33096;47756.55969;50727.2095;38959.81222;39624.70188
United Kingdom;GBR;GDP per capita (current US$);NY.GDP.PCAP.CD;1380.306241;1452.544709;1513.651449;1592.614477;1729.399978;1850.954769;1959.62783;2023.627564;1896.386749;2032.34701;2243.230771;2524.193208;2891.417166;3255.656236;3516.043479;4204.907086;4041.039639;4565.465408;5785.461739;7511.107566;9622.974872;9142.466504;8718.267102;8266.523548;7777.644289;8209.836818;10063.83848;12333.13697;14951.05213;15057.17896;17687.66895;18386.53358;18960.46979;16997.94421;18328.39385;19943.77552;20966.22466;23304.15751;24893.48881;25604.8582;25089.44638;24884.82147;27172.93505;31239.32621;36789.1854;37860.35671;40335.39279;46091.59298;43286.03777;35163.41487;36143.93798
United States;USA;GDP per capita (current US$);NY.GDP.PCAP.CD;2881.099798;2934.552778;3107.937417;3232.208009;3423.396282;3664.80187;3972.12309;4152.019837;4491.424305;4802.642485;4998.732029;5361.62303;5838.129359;6464.095437;6950.536347;7519.458451;8300.502213;9145.973238;10229.35059;11306.12517;12185.719;13526.18689;13932.67836;15000.08555;16539.38302;17588.80987;18427.28821;19393.78181;20703.15216;22039.22713;23037.94122;23443.26254;24411.14325;25326.73641;26577.76122;27559.16749;28772.35573;30281.6359;31687.05185;33332.13876;35080.7309;35898.09248;36796.56989;38195.68347;40308.68874;42534.47979;44663.47168;46405.59719;46971.3347;45758.0989;47198.50445
Uruguay;URY;GDP per capita (current US$);NY.GDP.PCAP.CD;490.1286896;602.7004256;656.5552027;584.1523948;740.9673035;701.2809931;664.4458475;581.2635392;574.4912001;717.2779098;760.8233959;996.3677095;776.217387;1405.097484;1448.735454;1250.549064;1290.980761;1440.605093;1707.916187;2480.560395;3486.835486;3765.745417;3108.173277;1716.619774;1621.35287;1571.698987;1940.664641;2416.39979;2677.011432;2732.723729;2990.824952;3578.949939;4083.304128;4722.058329;5460.222221;5986.739812;6340.644458;7361.304948;7754.324439;7292.570606;6914.362582;6316.970041;4112.553995;3646.279138;4145.198284;5252.3677;5974.487463;7183.344249;9351.05388;9364.124143;11995.82431
Uzbekistan;UZB;GDP per capita (current US$);NY.GDP.PCAP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;651.4192097;658.6558681;603.934942;597.0252726;576.4434172;585.9320401;600.5981578;623.0026524;623.2161328;699.9371304;558.2302023;456.6568438;383.3502582;396.3772039;465.1192396;546.7691398;643.01989;830.4138756;1022.106826;1181.860128;1384.272198
Vanuatu;VUT;GDP per capita (current US$);NY.GDP.PCAP.CD;;;;;;;;;;;;;;;;;;;;1059.259323;980.8215267;832.712752;808.187254;886.2937962;1066.537836;951.3074584;892.141526;961.1041455;1065.849965;1011.411604;1080.208178;1252.528235;1263.235577;1176.553873;1334.885868;1390.098327;1427.251994;1462.890195;1474.049706;1478.706157;1469.761787;1360.775766;1345.187563;1567.0013;1769.564588;1862.464291;2008.676107;2373.193319;2602.327143;2525.552113;2915.712383
